emotion;id;sentiment;source
0.4;2889;0.4;puigde utilizando las instituciones del estado que le advietieron de sus delitos para destrozar a sus amigos de erc 
0.9;2890;0.9;la justicia en espana es plenamente garantista y acorde con los estandares europeos propios de un estado de derecho y no necesita ni de observadores internacionales ni de dudas sobre la profesionalidad de los jueces 
0.5;2891;0.5;muy entristecido por la muerte de un gran pensador lluis duch perdemos un referente etico recuerdo su maestria al cececebe
0.3;2892;0.3;hoy he pasado por delante de tivoli y he hecho una foto que me ha hecho pensar en como este parque condensa todo un imaginario de pais que liga con los cuentos de hada de andersen al fondo se 
0.9;2893;-0.9;a mi tb me ha sonado a envidia son muchos los socialistas q desean unirse al proyecto d una barcelona cosmopolita y europea con manuelvalls inesarrimadas albertrivera y q no quieren ser socios d partidos q solo buscan desorden inestabilidad y desligarnos de europa 
0.0;2894;0.0; quot queremos votar quot consejero y eso lo decis justamente los islandeses que estan discutiendo en su parlamento una mocion que da por bueno el o 
0.7;2895;0.7;a los que organizan manifestaciones contra el relator todas las veces que rajoy utilizo mediadores para negociar con la generalitat via eldiarioes
0.6;2896;0.6;esta tarde los representantes de ciutadanscs el partido mas votado el d hemos tenido que salir del parlament escoltados entre fuertes medidas de seguridad 
0.9;2897;-0.9;o sea openarms no puede actuar aunque los paises obligados a hacerlo incumplan los tratados de derechos humanos y entonces que a contemplar todos pasivamente la tragedia hay que corregir ya esta situacion de escandalo 
0.6;2898;-0.6; quot como queremos que europa nos reconozca si no nos reconocemos a nosotros mismos quot 
0.9;2899;-0.9;la pesima gestion de colau en la concesion de licencias no solo puede costar al bcnajuntament mEUR de indemnizacion por el caso del hotel de drassanes sino que ademas frena la actividad economica impide crear empleo degrada barrios crea inseguridad 
0.4;2900;-0.4;no somos la espana en blanco y negro somos la espana que defiende su nacion y dice basta a las traiciones unidosporespana 
0.7;2901;0.7;hoy con en marclamua acompanamos a mauricijimenez en la presentacion de su candidatura a la alcaldia de castillo de aro s agaro seguiremos trabajando juntos desde europa y el municipio para mejorar la vida de la ciudadania adelante reconstruimeuropa municipiamunicipi
0.5;2902;-0.5;cataluna josep borrell no oculta ya su enfado por el compadreo de sanchez con torra 
0.5;2903;-0.5;nuestra mas firme condena a las amenazas de muerte recibidas por el consejero de horta guinardo de la cup no es admisible ni justificable ningun tipo de amenaza exigimos el maximo respeto y tolerancia y esperamos que encuentren los responsables
0.7;2904;0.7;sensacional lhabitaciodelcostat de labrutal a lavillarroel divertida emotiva un alegato contra los peores tabues muy necesario en un mundo donde despuntan los fantasmas de viejos inquisidores con el sello de larsgez acompanado por un grupo de actores y actrices de lujo 
0.8;2905;0.8;leer siempre el gran escritor kamel daoud el miedo ha cambiado de bando en argelia internacional el pais 
0.3;2906;0.3;un equipo ganador para representar a espana y a los espanoles en la union europea el pp es el valorseguro para hacer frente a las incertidumbres economicas territoriales y el auge de los populismos y nacionalismos esta en juego el futuro de espana y la ue m 
0.8;2907;0.8;esta preciosa cancion de la ronda de boltana me recuerda los origenes de mi familia que tambien son el presente en dos pequenas aldeas del pirineo aragones merli y montanuy luchemos por los derechos y oportunidades de esa espanavaciada por su futuro se lo debemos 
0.9;2908;0.9;todo el mundo habla del area metropolitana durante la campana pero nadie tiene propuestas serias para democratizarla de hecho algunos partidos parecen encantados de poder dar poder a un organismo opaco y poco controlado por la ciudadania 
0.2;2909;0.2;respeto y apoyo a una decision valiente y meditada pedimos justicia y absolucion vagadefam
0.8;2910;0.8;rivera ataca a sanchez por fulminar al jefe de la uco pujol y barcenas estaran contentos via elespanolcom
0.0;2911;0.0;apoyando a ls amigs de bcnconseleccion para que espana sefutbol vuelva a jugar en bcn juntossumamos juntssumem albertofdezxbcn 
0.4;2912;-0.4;la dignidad rebelde de un barrio que lucha contra la especulacion urbanistica y la gentrificacion se llama don juan entenca enlluita decreixementturistic
0.9;2913;0.9;ser padre es aprender constantemente estimar cometer errores rectificar y al final de todo tener muy claro que no tenemos un mando a distancia para dirigir las decisiones y la vida de nuestros hijos una mezcla de disfrutar y sufrir constante y tambien apasionante feliz dia del padre
0.2;2914;-0.2;no deberia ser noticia pero quot se puede cantar en catalan donde esta el problema quot por primera vez en anos se canta en catalan en operacion triunfo otdirecto nov ot gala txarango miki
0.1;2915;-0.1;algunos negacionistas lo son en sus discursos y tambien en su dia a dia ejerciendo violencia machista contra los mas vulnerables presuntamente claro 
0.5;2916;-0.5;opinion no nos perdamos con el relator ni en el relato por gonzalo boye boyeg abogado de carles puigdemont meritxell serret y toni comin via contrapodercm
0.2;2917;-0.2;de vuelta al europarles para iniciar la recta final de esta legislatura y preparando el pleno de la semana que viene con un highlight importante y que me hace especial ilusion epplenary futureofeurope spain 
0.4;2918;-0.4; quot las primariescat solo provocan que miramos a ver quien es el mejor quot exactamente martarovira las primarias van de elegir el mejor proyecto y con el voto de la ciudadania eso que tantas veces ha menospreciado 
0.3;2919;-0.3;como muy bien dice miquelgimenezg el sr miqueliceta no es un traidor dice lo q piensa realmente defiende la inmersion linguistica en catalan la discriminacion espanol en las instituciones publicas y la posible autodeterminacion d cataluna es bueno saberlo con claridad 
0.7;2920;0.7;en la a cabalgata de navidad de santa claus al carrerdsants para recibir las cartas de las ninas y ninos bcnsantsmont
0.7;2921;-0.7;odio contra la accion politica y social de quien defiende la democracia los derechos y las libertades sommuralla
0.6;2922;-0.6;esta claro que adacolau y quimtorraipla son los verdaderos responsables de la huelga independentista boubcn 
0.8;2923;0.8;aunque no he podido acompanarte hoy nuriamarinlh lhsuma estoy convencido de que continuaras haciendo un trabajo extraordinario para mejorar l hospitalet y la vida de sus ciudadanos y ciudadanas cuenta con todo nuestro apoyo desde bruselas las 
0.8;2924;0.8; quot el feminismo es una forma de vivir individualmente y de luchar colectivamente quot simone de beauvoir
0.5;2925;-0.5;muy cerca de aqui del london bridge a pudding lane comenzo el gran incendio de londres el de septiembre de el viento esparcirlo hacia el centro y quemo casi 
0.5;2926;0.5; quot los partidos deberian ser instrumentos para promocionar ideas y los gobiernos instrumentos para ponerlas en practica quot ismael pena ictlogist mas reflexiones a 
0.9;2927;0.9;baloncesto y familia hoy fcbbasket paobcgr junto a un comentarista de lujo y con un ambiente extraordinario la union entre equipo y aficion aqui es potente e imparable 
0.9;2928;-0.9; atencion no lo dicen al tuit ni cartel porque son conscientes de que es muy patetico pero la huelga de ccoocatalunya es un paro de horas postureig que no perjudique la patronal ensplantem contra los sindicatos amarillos y la patronal vagageneral m
0.7;2929;-0.7;la generalitat tiene dos opciones ante la amenaza constante del confrontacion directa con el estado asumiendo el papel protagonista organizar a traves de los municipios que no pueden ser intervenidos y no hace ninguna de las dos o primariescat tendria su apoyo 
0.9;2930;-0.9;ha pasado un ano desde el s nos han apaleado detenido multado y cerrado al talego pero la peor derrota que hemos sufrido y en gran parte por culpa de los de aqui ha sido ideologica 
0.1;2931;-0.1;ante el reto de los menores extranjeros no acompanados deberemos arremangarse muy politicamente pero tambien como sociedad no puede ser de ninguna manera que defendemos los derechos de los ninos en el mundo y los rechazamos cuando llegan a casa eso si se necesitan recursos y muchos
0.2;2932;-0.2;este domingo despues del tn noche quot los dias clave quot al minutos no se lo pierdan tv cat
0.1;2933;0.1;entrevista al diaridegirona ojala me equivoque la sentencia ya esta decidida sera de entre y anos de prision 
0.4;2934;0.4;el tranvia es el transporte del presente y del futuro cada vez mas ciudades europeas niza estrena un pionero sin catenaria que ahorra de la energia respecto al sistema clasico barcelona tendra la conexion por la diagonal es de sentido comun 
0.3;2935;0.3;inseguridad narcotrafico y violencia entre mafias primero ciutat vella ahora nou barris y sant marti el problema de la venta y el trafico de drogas prolifera por la ciudad los vecinos estan hartos urge un plan integral voluntad politica y soluciones efectivas vallsbcn 
0.9;2936;0.9; quot muchas gracias colegas europeos para defender la democracia usted increibles quot 
0.4;2937;0.4;hoy en el parlamento un acto muy importante la presentacion de la red de trabajadores y trabajadoras de recepcion e inclusion de migrantes y refugiados gracias ccoo cgilnazionale epsunions 
0.5;2938;-0.5;colau no tiene ninguna intencion de rectificar para ella el bcnajuntament es un espacio para hacer mitines pro independentistas se equivoca pero se lo diran las urnas boubcn 
0.7;2939;0.7;el presente es nuestro y el futuro por el que tantas han luchado llegara m vagafeminista m m cantalavida
0.0;2940;0.0;ya de paso os comento que solo un pueblo empoderado mas alla de los partidos puede ser capaz de evitar el paternalismo de un grupo de politicos que decidieron que debian proteger quot de muertos en la calle quot 
0.2;2941;-0.2;este caso de apologia al terrorismo machista de jrcorreal ya debe estar en manos de la audiencia nacional no 
0.5;2942;-0.5;el ayuntamiento del distrito de ciutat vella no ha podido desalojar un piso de propiedad municipal ocupado por la mafia dominicana para montar un narcopiso 
0.8;2943;-0.8;hoy en el puerta a puerta de bcnescapital he hecho equipo con montse una voluntaria veterana una senora nos ha cerrado la puerta en las narices y al cabo de seg ha abierto de repente quot a ver a ver contadme esto quot y hemos conocido un senor que me voto en las primarias rock amp roll 
0.2;2944;-0.2;a las en el ateneo con el amigo santiago riera y tuebols me gustara presentar su ultimo libro goethe luces y sombras una aproximacion al gran humanista europeo lectura obligada para quien quiera conocer al gran goethe y fortalecer una mirada reflexiva y humanistica de la vida 
0.6;2945;0.6;los separatistas del tienen la desfachatez de hablar de expolio fiscal pero ellos son los causantes de la desestabilizacion economica y financiera de cataluna la generalitat cifra las perdidas de su desafio m EUR en depositos via economiaed
0.6;2946;0.6; en un estado libre el pensamiento y la palabra deben ser libres buenafuente en latemotivcero 
0.8;2947;-0.8;hay que aprovechar la potencia internacional de barcelona para denunciar esta situacion tan injusta alcaldesa adacolau los presos politicos denuncian el bloqueo del tc para poder acceder a los tribunales internacionales dignidad maxima solidaridad maxima freetothom
0.9;2948;-0.9;como catalan siento verguenza ajena tanto por la apropiacion impudica de la generalitat por parte de los separatistas como por su falta de humanidad hacia las victimas 
0.5;2949;0.5;el centro oceanografico de baleares presenta el atlas de biodiversidad marina de baleares el primero elaborada en el mediterraneo infobio 
0.1;2950;0.1;si se publicara una entrevista de clara ponsati cada dia el proces habria terminado hace meses 
0.6;2951;0.6;por todo lo que es aprendiendo ath ton lado yeyaboya persistiremos quot y sembro que aquello hacia siglos que duraba que era una copia dolenta y desenfocada de una partida eterna quot jesus moncada 
0.4;2952;-0.4;la separacion de poderes implica que cada uno sea contrapoder de los demas no esta farsa 
0.8;2953;-0.8;si presidente krls protestar pacificamente ejercer derechos ciudadanos defender la republica vuelven a criminalizar a la soberbia de la fuerza contra la razon de la democracia como en abril del 
0.3;2954;-0.3;informacion de servicio ciudadanos pp y pdecat apuestan porque los coches vuelvan a ocupar lallosa de sarria al plesstg una vez mas los coches ganando espacio publico a los vecinos y las vecinas sus hijos le preguntaran por que sarriarespira sensibilitatambientalzero
0.0;2955;0.0;las politicas sociales y economicas de la izquierda ya sabemos lo que traen paro paro y mas paro sercatalunya
0.8;2956;-0.8;celebramos la junta directiva del ppcatalunya albiolxg en el parlament para recordar lo que los separatistas no quieren hace un ano q los golpistas hicieron de la democracia una burla y de los catalanes unos rehenes de esa desverguenza gracias crisayala por acompanarnos 
0.9;2957;-0.9; ano de prision injusta y mas queremos libres y en casa ni un solo dia dejaremos de luchar por su libertad la de todos y todas llibertatpresospolitics freetothom
0.0;2958;0.0;hoy nos han explicado en eslovenia un pais mas o menos como cataluna que tienen entre y huesos unos lobos y unos pocos lince europeos han conseguido su convivencia con los rebanos de ovejas y mantienen las poblaciones de corzos ciervos y jabalies a raya 
0.9;2959;-0.9;un estudiante catalan paga de media euros anuales por matricula de cada profesores tienen contrato de un ano y cobran euros mensuales els grados mas caros del estado cal cumplir con los compromisos y reducir precio matriculas universitarias un lluitapublica
0.5;2960;0.5;hoy h sesion inaugural del ciclo quot como se salvan las democracias quot en cdeconomia el protagonista victorlapuente un placer poder presentar os invito 
0.2;2961;0.2; a partir de las podeis escucharme en copecatalunya hablando de la actualidad barcelonesa 
0.5;2962;0.5;ciutadanscs nos hemos reunido hoy con asebio en el parlament para conocer mas de cerca el sector biotecnologico y las oportunidades de innovacion que este presenta como vector de crecimiento economico y desarrollo social en cataluna y espana i d i biotech 
0.9;2963;-0.9;pdcat erc cup se ausentan para imponernos su estado de excepcion boicoteando instituciones el pres de erc impide hacer comdecultura diba 
0.5;2964;0.5;barcelona ultima ciudad en la que vivio antonio machado esta en deuda pscbarcelona propondremos en el ayuntamiento la incorporacion de barcelona en redmachadiana memoriadelexilio 
0.3;2965;-0.3;lean lo que dice el candidato comun de los socialistas europeos y busquen las diferencias con el de los liberales guyverhofstadt y el de los conservadores manfredweber y en consecuencia si no quieren pactos con la extrema derecha vayan a votar el proximo de mayo 
0.1;2966;0.1; ciutadansbcn exige a adacolau que cumpla con la orden de la junta electoral y retire el lazo amarillo del balcon del ayuntamiento de barcelona 
0.4;2967;0.4;en lo que parece otro articulo sobre vox hablo sobre la falta actual de liderazgos fuertes con los que enfrentarse a los lideres autoritarios y sobre el peligro de renunciar a democratizar realmente los partidos por miedo a debilitarnos 
0.6;2968;0.6;preparandome el pleno municipal de manana aunque los cdr pretendan alterar la normalidad y la seguridad ha d ser un dia para afianzar nuestras ideas y refrendar nuestro compromiso barcelones con cataluna y en espana en esta linea iran las propuestas q defendere manana en el pleno 
0.0;2969;0.0;yo tambien he firmado el manifiesto de apoyo a la presidenta del parlamento de cataluna carme forcadell la queremos en casa usvolemacasa freetothom
0.6;2970;0.6;la revistaaltereco de este mes hace referencia a los millones de euros que cobrara francisco gonzalez en abandonar la presidencia del bbva y se pregunta son razonables este tipo de premios a los grandes ejecutivos no es peligroso que siga creciendo la brecha salarial 
0.5;2971;0.5; quot hoy os pido desde la prision de estremera que movilizan a todos de cara al d que todo el mundo vaya a votar para parar los pies a los del que ven a erc que se lo ha ganado con creces quot 
0.6;2972;0.6;ante los dias trascendentes que venden hacemos confianza al presidente krls ya las propuestas que realice 
0.4;2973;0.4;soraya saenz master en contestar lo que le apetece con independencia de lo que le pregunten judicidelavergonya
0.8;2974;-0.8;lo que paso el otono de fue una provocacion calculada de los poderes del estado para poder aplicar una legislacion que justificara la judicializacion del conflicto politico con el objetivo de desarticular el movimiento soberanista
0.0;2975;0.0;hace una semana mas de personas acudieron en bcn a la marcha feminista del m hoy otras miles muy jovenes exigen justicia climatica nacen nuevas mareas de esperanza rebeldes alegres frente a quienes nos querrian resignados a la reaccion fridaysforfuture 
0.9;2976;0.9;muy orgulloso de asistir al acto de entrega del premio reino de espana a la trayectoria empresarial por sm el rey felipe vi a mi amigo y admirado mariano puig un momento emotivo en honor de un gran empresario barcelones catalan y espanol 
0.1;2977;0.1;cambiamos el sistema no el clima he aqui la ultima edicion del boletin semanal europeo sobre cambio climatico y otras cuestiones 
0.0;2978;0.0;tv se disculpa por mostrar banderas de espana en los juegos mediterraneos via abces
0.1;2979;0.1;excelente articulo de jaimemalet hacen falta check and balance controles al poder autonomico actualmente hay mas control al poder central q al periferico resiliencia lavanguardia 
0.8;2980;0.8;la biblioteca de la ciudad de malmo malmo stadsbibliotek es de referencia en toda la region de greater copenhagen es conocida por los debates que ofrece con escritores de todo el mundo por 
0.6;2981;0.6;joan lopez alegre cataluna debe perder las competencias en seguridad mientras este torra 
0.4;2982;-0.4;diria que confunde las elecciones municipales con las autonomicas eso o es que por el barcelona y los barceloneses solo importan por una cosa ser titeres de la ideologia de su partido 
0.7;2983;0.7;hoy hace anos nos dejo la amada muriel casals tu ejemplo nos sigue guiando cada dia 
0.7;2984;0.7;contra la guerra contra la estrategia intervencionista belicista de trump y del aznar de las azores interesante entrevista a dcaggiani presidente del parlasur sobre la via uruguaya a una salida democratica negociada en venezuela 
0.8;2985;-0.8;consternado por una perdida terrible a la que citaba en una articulo de hace unos meses descansa en paz josep fontana no te olvidaremos 
0.4;2986;0.4; en la casa de granada en barcelona con juanmamoreno presidente de la junta de andalucia y alejandrotgn compromiso con los catalanes de raiz andaluza y andaluces de arraigo catalan en la espana de todos 
0.4;2987;0.4;mientras el governcolau ahora se despierta diciendo que se hara un registro con los solares privados pendientes de construccion el psc recuerda que hay mas de solares publicos vacios sin construir lavanguardia 
0.7;2988;-0.7;ahora resulta que recibir un e mail con una idea es delito pues si empiezan a leer los mails que recibia yo en el correo de prensa de assemblea me voy a la carcel hoy mismo judicifarsa
0.1;2989;0.1;rull quot es una buena costumbre que los partidos politicos cumplan lo que la gente vota quot y desgraciadamente deberiamos hablar de que se rompio esta costumbre con el referendum 
0.1;2990;-0.1;mensaje de junqueras desde la carcel quot me dicen que hoy erc ha habido de hecho dos mitines en sabadell porque el primero se habia quedado gente fuera somos un pueblo gigantesco quot 
0.3;2991;-0.3;evagranados socialistescat romper con espana el estado ha roto con cataluna ha agrandado la ruptura con el con politicas excluyentes con una idea encofurnada de barcelona nunca tendremos la ciudad y capital que queremos subordinada a lo que dictan desde madrid bcn
0.4;2992;0.4;con guanyemgirona el relieve politico que necesita la ciudad adelante llsalellasvilar cristinadisplas xevimontoya lolesserra palbertiserra 
0.3;2993;-0.3;he aqui mi articulo quot la politica de las soluciones quot que me publica hoy elperiodico
0.0;2994;0.0;no se si el psoe es consciente de que en cataluna hay una mesa de partidos que se llama parlament y que ya tiene un relator aceptado por la mayoria que se llama roger torrent ah y que ademas toma decisiones que el psoe se suele pasar por ahi 
0.5;2995;0.5;reunidos hoy empresarios de castelldefels con dolorsmm y manureyeslopez emprendedores y pp confianza y esperanza mutuas los dos sabemos lo que cuesta levantar espana cuando la izquierda la hunde y el separatismo la lastra dentro video 
0.6;2996;-0.6;ines arrimadas negar el conflicto social es no querer ver a media cataluna via elpaisespana
0.7;2997;0.7;hoy que celebramos el aniversari de la declaracion de los dretshumans humanrightsday nos reunimos con mayra y miriam periodistas mexicanas amenazadas de muerte en mexico y acogidas en bcn gracias a un programa de bcnciutatrefugi cities rights
0.1;2998;-0.1;sr eppresident al igual que junqueras raulromeva es su antiguo colega de mp democratas ciudadanos europeos brillantes y comprometidos como te sientes acerca de dar apoyo a quienes los mantienen en prision ademas como puedes prohibir un simple dialogo sobre el tema catalan 
0.0;2999;0.0;el gobierno de macron enmienda a los senadores nadie puede interferir en el asunto de cataluna 
0.6;3000;0.6;en marcha la licitacion para adecuar los bajos de juan de borbon usos vecinales estimadas arquitectos consulte la licitacion barceloneta
0.4;3001;0.4;el placer fue mio jose toda la fuerza y nos vemos pronto bajo cualquier sol y vamos a intentar hacernos dignos de un mundo menos brutal mas justo y mas amable 
0.7;3002;-0.7;ginebra ha votado a favor de una laicidad a la francesa a pesar del fracaso demostrado de este modelo 
0.9;3003;0.9;el empleo es la mejor herramienta contra las desigualdades es la mejor herramienta para que las mujeres puedan hacer su proyecto de vida con el gobierno del pp hemos conseguido el record de mujeres trabajando en espana felizdiadelamujer 
0.1;3004;-0.1;mi batalla es explicar que con estas ideas el pais se va a pique que si se hacen con el control de cualquier institucion sin un mecanismo de fiscalizacion la degradaran como han hecho con la generalitat que si nos liberamos uno a uno de su control vamos a salir 
0.9;3005;0.9;en la presentacion en el ayuntamiento del torneo conde de godo de tenis barcelona y el deporte aunado a la mejor tradicion exponente de lo mejor de nuestra ciudad bcnopenbs 
0.7;3006;0.7;las elecciones del d son instrumentales sirven para reiterar a cada instante q exigimos la libertad inmediata dls nuestros dirigentes 
0.8;3007;-0.8;un dia muy triste para la democracia para la libertad y para europa que este terrible episodio nos de fuerzas para luchar juntos as sin tregua contra el odio gdansk 
0.2;3008;0.2; que mala fe me opongo a cualquier alianza con los separatistas o los populistas de derecha e izquierda y manana decenas de miles de espanoles a la derecha y a la izquierda mostraran su compromiso con la constitucion la democracia y la unidad del pais 
0.6;3009;0.6;esta noticia es la mas leida gonzalez pons ya se puede ver el final del regimen 
0.8;3010;0.8;dia intenso quiero agradecer de todo corazon a todos los mensajes de apoyo que he recibido de gente muy diversa habra mucho empuje colectiva para superar la excepcionalidad que nos toca vivir y levantar puentes de dialogo 
0.0;3011;0.0; sanchezcastejon anuncia cambios para hacer recaer el impuesto de ajd en las hipotecas sobre quienes se benefician de ellas los bancos 
0.9;3012;0.9;felicidades a los mercedarios ya todos sus colaboradores hace anos se invento en barcelona la pastoral penitenciaria acompanante y haciendo accion social con presos y familias el s xiii en barcelona y ahora todo el mundo 
0.4;3013;-0.4;el mayor de los mossos ha explicado en la reunion que no podemos aceptar que bajo el paraguas de la coordinacion se pretenda mandar al cuerpo 
0.6;3014;0.6;miramos y caminamos lejos y alli transformaremos el mundo que si vamos juntos nos queda mas cerca mucho talento en la jornada de trabajo de la casaorlandai somorlandai
0.5;3015;0.5;hoy a vic apoyando la candidatura de los comunes en la ciudad vicencomupodem encabezada por arnaumarti una confluencia de exito que sale a ganar catencomupodem
0.0;3016;0.0;atencao habia un error en la fecha del cartel aqui lo bueno manana a las h en la casa almirall joaquin costa el xaviermartinezg y yo hablaremos sobre como se financia el ayuntamiento de barcelona no tenemos dinero para birras gratis pero brindaremos juntos primariesbcn
0.8;3017;0.8;todavia me tiembla el cuerpo de la emocion de este primer gran acto guanyemambtu un orgullo representar la gente comun con esta energia desbordante lo podemos volver a hacer gracias 
0.7;3018;-0.7; porque la ruptura con espana no interesa a sus electores hartazgo de politicos movidos solo por encuestas y sondeos senal de que no tienen ideas propias o no tienen principios para defenderlas 
0.6;3019;-0.6; quot nada es mezquino y ninguna hora es gamuza ni es oscura la ventura de la noche quot salvat papasseit alcemnos autodeterminacionoesdelicte
0.8;3020;0.8; turno de domingo por si no lo pudiste leer por el estres de la semana aqui dejo esta guia que he preparado en apublica sobre como preparan las elecciones los partidos europeos ee spitzenkandidat 
0.2;3021;0.2;gracias a todos por venir hoy a llenar cotxeres de sants empezamos una campana electoral decisiva llena de fuerza y energia guanyemambtu
0.4;3022;0.4; vamossss espana animando a nuestro equipo con nnggcat y bcnconseleccion albertofdezxbcn angelesesteller ppbcn 
0.9;3023;-0.9;el colmo del desproposito la mision sophia en el mediterraneo continua pero sin barcos solo vigilancia aerea razon estaban obligados a rescatar buques solicitando auxilio y salvini no los quiere en italia ni ongs ni busques patrulla todos fuera 
0.8;3024;-0.8; el nuevo gobierno de sanchezcastejon surgido de la mocion de censura ha tenido como prioridad combatir el empleo precario y la desigualdad mejorando las condiciones de vida y salarios de los trabajadores as radiopremiamar iratxegarper davidpdm 
0.5;3025;0.5;el anc ha cifrado los asistentes en diran que eramos a pesar de los autocares aves y cientos de coches particulares o quizas pero los que hemos estado no la olvidaremos nunca este de marzo en madrid por cierto la foto es de la portada de la vanguardia 
0.9;3026;-0.9;este es el resultado de la colaboracion publico privada a los consorcios que gestionan las politicas de vivienda publica condiciones de entrada que responden a la logica de mercado para que los inversores saquen beneficio 
0.4;3027;-0.4;siguiendo el acuerdo del pleno reponemos el atril memorial q mejias ataco y unos ultras destruyeron manuelvalls no se ha desmarcado del negacionismo de ciudadanos ademas de candidato de las elites parece no tener problemas en serlo de los nostalgicos del franquismo 
0.3;3028;-0.3;la mentira del pacto hasta ahora promovida por los comunes ahora tiene apoyos independentistas y todo para nada 
0.8;3029;-0.8;mas paro y mas destruccion de empleo el paro marca su mayor subida en cinco anos y la seguridad social registra su peor enero desde cuando el psoe entra por la puerta de moncloa el empleo salta por la ventana 
0.7;3030;0.7;aqui es donde se trasladara el museum of london el museo de la ciudad en el antiguo mercado de smithfield sera un gran centro cultural a la misma distancia del west end que del east end todo 
0.4;3031;-0.4;el desmantelamiento de castor es una excelente noticia ahora hay que revisar la estafa financiera que provoco el proyecto y que estan pagando los y las ciudadanas de su bolsillo 
0.5;3032;-0.5;a partir de las h estare en objetivolasexta para defender y explicar las politicas de igualdad del partido popular nos vemos 
0.8;3033;-0.8;el de hoy no es una huelga es una performance politica mas q ha ido cambiando de fecha en funcion del juicio yo quiero trabajar quiero q mi hija reciba las clases con normalidad y quiero q mi gobierno no secunde paralizar el pais por las ideologias de los partidos q lo conforman
0.5;3034;0.5;la generalitat activa la tramitacion de la ley para desarrollar las areas de promocion economica urbana apeu consorcio de comercio artesania y moda de cataluna
0.1;3035;-0.1;el quot pase bien y muchas gracias quot presente en el judicialesurnes mediante la potente declaracion de jordialapreso cantares festivos y reivindicativos actitudes civicas y pacificas de gente joven y gente mayor que hacen anicos el falso relato de violencia que nunca ha existido absolucion
0.0;3036;0.0;hoy colaboro con muchos otros intentar esclarecer la pregunta quot y ahora que quot de eltempscat carodrovirajll lluisrabell joninarritu camilros pachecojpacheco raholaoficial entre otros
0.3;3037;0.3;hace un ano estabamos igual pero las instituciones catalanas han cambiado de lado el resto estamos donde estabamos 
0.5;3038;-0.5;el de abril espana se juega su ser o no ser hay que elegir entre mas espana con el pp o mas torra con el psoe y entre mas riqueza y bienestar con el pp o mas desigualdad con el psoe el unico antidoto a pedro sanchez se llama pablocasado 
0.9;3039;0.9;hoy las letras de libertad han sobrevolado el cielo de almeces gracias freeromeva gracias a todos por estar ahi llibertat llibertatpresosipresespolitiques
0.5;3040;-0.5;macartismo conjunto de acciones emprendidas contra un grupo de personas por sus ideas politicas y sociales generalmente progresistas niunpasoatras apuntaminombrev x 
0.0;3041;0.0;cuando se persiguen colores lazos y solidaridad en la calle pero se tolera la extrema derecha y la violencia curioso no creeis 
0.7;3042;-0.7;salgo de visitar jordialapreso y jcuixart mas de un ano y dos meses a una prision preventiva sin justificacion es una grave vulneracion de ddhh q busca criminalizar el derecho a la protesta pacifica no lo podemos normalizar llibertatpresospolitics
0.7;3043;0.7;deporte de base talento compromiso e ilusion a la a festaesportstandreu valors
0.7;3044;-0.7;me he hecho patreon de lasotana porque quiero que la gente libre que ha decidido no ser servil a nada mas que a ella misma se salga y solo saldremos todos si se abren grietas como esta 
0.1;3045;-0.1;ya esta disponible el n de la revista gapp coordinado por monecanariona y en el figura el articulo el nuevo municipalismo derecho a la ciudad y comunes urbanos escrito por iblancof ricardgoma y yo mismo 
0.4;3046;-0.4;mi articulo de hoy sobre las primaries por que creo que son necesarias por que me vetaron a catalunyaradio por que me presento primariesbcn
0.9;3047;0.9;muchas gracias xavierantich por este articulo por las reflexiones que incorpora y por tu generosidad 
0.1;3048;-0.1; adacolau lleva anos hundiendo la economia y el bienestar de ciutatvella y dando alas a topmanta okupas incivismo y delincuencia si el espacio no lo ocupa la actividad legal rapidamente la degradacion se hace con el y mas con una alcaldesa alergica a la policia yobou 
0.7;3049;0.7;viernes vendre a hacerte lado amigo y alcalde isidresierra santclimentdellobregat esta y estara en las mejores manos 
0.7;3050;-0.7;como alcaldesa de barcelona comparti muchos momentos institucionales con forcadellcarme y fue siempre extremadamente respetuosa cercana y amable y es una barbaridad y un abuso juridico q una mujer de paz y amante de la palabra como ella este a prision preventiva freeforcadell
0.6;3051;0.6;junqueras quot no se pueden imaginar como de ilusionante y reconfortante es para nosotros saber que siempre esta fuera os quiero quot 
0.9;3052;-0.9;unimos esfuerzos para luchar contra el vih sida investigacion investigacion prevencion lucha contra el estigma y la discriminacion diamundialsida worldaidsday 
0.4;3053;0.4;claro que pudimos con vosotros la democracia os derroto porque la democracia es mas fuerte boubcn 
0.5;3054;0.5;deja el pais hecho un carajal con una fractura social enorme y unas consecuencias economicas que se perfilan catastroficas pero no se arrepiente de haber convocado el referendum del brexit oletu 
0.9;3055;-0.9; jordialapreso y jorditurull todo mi apoyo vuestra denuncia es nuestra vuestra protesta es nuestra juntos lo afrontamos y la superaremos unidad serenidad y coraje 
0.8;3056;0.8;muchisimas gracias a las mas de personas que han asistido a la presentacion hoy de juntsxcatbcn al casinoalianca desde la prision he preparado este escrito que ha leido laura sobre la barcelona que haremos todos juntos porque me presento para ganar 
0.4;3057;-0.4;ya decia yo que de ahorapodemos no podia salir nada bueno para un pequeno empresario 
